month,provincia,operator,power_kW,band,usagecost_original,parsed,reason
2025-03,Zamora,,100.0,DC,"0,54€/kWh",0.54,ok
2025-03,Zamora,,50.0,DC,"0,42€/kWh",0.42,ok
2025-03,Zamora,,50.0,DC,"0,42€/kWh",0.42,ok
2025-03,Zamora,,22.0,AC,"0,42€/kWh",0.42,ok
2025-03,Zamora,,50.0,DC,0.47€/kWh ,0.47,ok
2025-03,Zamora,,50.0,DC,0.47€/kWh ,0.47,ok
2025-03,Zamora,,43.0,DC,0.47€/kWh ,0.47,ok
2025-03,Zamora,,22.0,AC,free,,free
2025-03,Zamora,,7.4,AC,,,empty
2025-03,Zamora,,50.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,43.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,22.0,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,400.0,DC,"0,55€/kWh DC ",0.55,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,11.0,AC,,,no_kwh
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,11.0,AC,Free,,free
2025-03,Zamora,,7.4,AC,"0,20€/kWh",0.2,ok
2025-03,Zamora,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
