month,provincia,operator,power_kW,band,usagecost_original,parsed,reason
2025-09,Cantabria,,50.0,DC,"0,50€/kWh 200kW - 0,39€/kWh 50 kW - 0,32€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,50€/kWh 200kW - 0,39€/kWh 50 kW - 0,32€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,39€/kWh",0.39,ok
2025-09,Cantabria,,22.0,AC,"0,36€/kWh",0.36,ok
2025-09,Cantabria,,120.0,DC,"0,50€/kWh DC ",0.5,ok
2025-09,Cantabria,,11.0,AC,Free for customers of the restaurant,,free
2025-09,Cantabria,,22.0,AC,"0,30€/kWh",0.3,ok
2025-09,Cantabria,,22.0,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,11.0,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,7.4,AC,"0,39€/kWh",0.39,ok
2025-09,Cantabria,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,43.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,3.7,AC,,,empty
2025-09,Cantabria,,3.7,AC,,,empty
2025-09,Cantabria,,150.0,DC,"0,55€/kWh ",0.55,ok
2025-09,Cantabria,,22.0,AC,,,empty
2025-09,Cantabria,,50.0,DC,"0,30€/kWh",0.3,ok
2025-09,Cantabria,,150.0,DC,"0,58€/kWh DC >60kW (0,40€/min parked without charging)",0.58,ok
2025-09,Cantabria,,11.0,AC,"0,58€/kWh",0.58,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,empty
2025-09,Cantabria,,120.0,DC," 0,54€/kWh ",0.54,ok
2025-09,Cantabria,,80.0,DC," 0,54€/kWh ",0.54,ok
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,100.0,DC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,50.0,DC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,7.2,AC,,,no_kwh
2025-09,Cantabria,,11.0,AC,"0,47€/kWh",0.47,ok
2025-09,Cantabria,,22.0,AC,"0,37€/kWh",0.37,ok
2025-09,Cantabria,,60.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,7.4,AC,Free for clients,,free
2025-09,Cantabria,,7.4,AC,Free for clients,,free
2025-09,Cantabria,,150.0,DC,0.52€/kWh DC - 0.47€/kWh AC,0.52,ok
2025-09,Cantabria,,150.0,DC,0.52€/kWh DC - 0.47€/kWh AC,0.52,ok
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,11.0,AC,"0,37€/kWh",0.37,ok
2025-09,Cantabria,,7.4,AC,Free for clients,,free
2025-09,Cantabria,,100.0,DC,"0,56€/kWh 100kW-50 kW DC - 0,41€/kWh AC",0.56,ok
2025-09,Cantabria,,22.0,AC,"0,56€/kWh 100kW-50 kW DC - 0,41€/kWh AC",0.56,ok
2025-09,Cantabria,,11.0,AC,16€/charge,,no_kwh
2025-09,Cantabria,,11.0,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,3.7,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,36 €/kWh",0.36,ok
2025-09,Cantabria,,22.0,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,160.0,DC,"0,55€/kWh DC ",0.55,ok
2025-09,Cantabria,,160.0,DC,"0,55€/kWh DC ",0.55,ok
2025-09,Cantabria,,100.0,DC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,22.0,AC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,50.0,DC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,50.0,DC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,50.0,DC,"0,45€/kWh DC - 0,39€/kWh AC",0.45,ok
2025-09,Cantabria,,50.0,DC,"0,45€/kWh DC - 0,39€/kWh AC",0.45,ok
2025-09,Cantabria,,22.0,AC,"0,45€/kWh DC - 0,39€/kWh AC",0.45,ok
2025-09,Cantabria,,150.0,DC,"0.50€/kWh DC - 0,32€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0.50€/kWh DC - 0,32€/kWh AC",0.5,ok
2025-09,Cantabria,,3.7,AC,,,empty
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,43.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,7.4,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,40€/kWh ",0.4,ok
2025-09,Cantabria,,7.4,AC,"0,30€/kWh",0.3,ok
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,22.0,AC,"0,34€/kWh",0.34,ok
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,7.4,AC,"0,35€/kWh",0.35,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,,,,,empty
2025-09,Cantabria,,50.0,DC,"0,47€/kWh",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh",0.47,ok
2025-09,Cantabria,,43.0,DC,"0,47€/kWh",0.47,ok
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,150.0,DC,"0,50€/kWh DC ",0.5,ok
2025-09,Cantabria,,150.0,DC,"0,60€/kWh",0.6,ok
2025-09,Cantabria,,150.0,DC,0.52€/kWh DC - 0.47€/kWh AC,0.52,ok
2025-09,Cantabria,,150.0,DC,0.52€/kWh DC - 0.47€/kWh AC,0.52,ok
2025-09,Cantabria,,22.0,AC,0.52€/kWh DC - 0.47€/kWh AC,0.52,ok
2025-09,Cantabria,,22.0,AC,"0,39€/kWh + parking fee",0.39,ok
2025-09,Cantabria,,7.2,AC,,,empty
2025-09,Cantabria,,150.0,DC,"0,58€/kWh DC >60kW (0,40€/min parked without charging)",0.58,ok
2025-09,Cantabria,,7.4,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,50.0,DC,"0,39€/kWh",0.39,ok
2025-09,Cantabria,,50.0,DC,"0,39€/kWh",0.39,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,Free,,free
2025-09,Cantabria,,50.0,DC,Free,,free
2025-09,Cantabria,,180.0,DC,"0,57€/kWh ",0.57,ok
2025-09,Cantabria,,80.0,DC,"0,60€/kWh DC -  0,40€/kWh AC",0.6,ok
2025-09,Cantabria,,80.0,DC,"0,60€/kWh DC -  0,40€/kWh AC",0.6,ok
2025-09,Cantabria,,11.0,AC,"0,60€/kWh DC -  0,40€/kWh AC",0.6,ok
2025-09,Cantabria,,22.0,AC,"0,58€/kWh D C>60kW - 0,38€/kWh AC - (0,40€/min DC / 0,03€/min AC parked without charging)",0.58,ok
2025-09,Cantabria,,150.0,DC,"0,58€/kWh D C>60kW - 0,38€/kWh AC - (0,40€/min DC / 0,03€/min AC parked without charging)",0.58,ok
2025-09,Cantabria,,50.0,DC,"0,42€/kWh 50 kW - 0,38€/kWh AC",0.42,ok
2025-09,Cantabria,,50.0,DC,"0,42€/kWh 50 kW - 0,38€/kWh AC",0.42,ok
2025-09,Cantabria,,22.0,AC,"0,42€/kWh 50 kW - 0,38€/kWh AC",0.42,ok
2025-09,Cantabria,,150.0,DC,"0,54€/kWh",0.54,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,58€/kWh",0.58,ok
2025-09,Cantabria,,7.4,AC,"0,20€/kWh 7,4kW AC",0.2,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,150.0,DC,"0,55€/kWh DC - 0,40€/kWh AC",0.55,ok
2025-09,Cantabria,,11.0,AC,,,empty
2025-09,Cantabria,,11.0,AC,,,empty
2025-09,Cantabria,,11.0,AC,,,empty
2025-09,Cantabria,,11.0,AC,,,empty
2025-09,Cantabria,,11.0,AC,,,empty
2025-09,Cantabria,,11.0,AC,,,empty
2025-09,Cantabria,,22.0,AC,,,empty
2025-09,Cantabria,,11.0,AC,,,no_kwh
2025-09,Cantabria,,3.7,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,150.0,DC,"0,55€/kWh DC ",0.55,ok
2025-09,Cantabria,,150.0,DC,"0,55€/kWh DC ",0.55,ok
2025-09,Cantabria,,11.0,AC,,,no_kwh
2025-09,Cantabria,,250.0,DC,,,empty
2025-09,Cantabria,,22.0,AC,"0,39€/kWh",0.39,ok
2025-09,Cantabria,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-09,Cantabria,,11.0,AC,"0,40€/kWh",0.4,ok
2025-09,Cantabria,,3.7,AC,Free for clients,,free
2025-09,Cantabria,,11.0,AC,,,no_kwh
2025-09,Cantabria,,43.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,3.7,AC,,,empty
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,30€/kWh",0.3,ok
2025-09,Cantabria,,50.0,DC,0.47€/kWh ,0.47,ok
2025-09,Cantabria,,50.0,DC,0.47€/kWh ,0.47,ok
2025-09,Cantabria,,43.0,DC,0.47€/kWh ,0.47,ok
2025-09,Cantabria,,3.7,AC,Free for clients,,free
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,60.0,DC,parking fee,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,0.40€/kWh,0.4,ok
2025-09,Cantabria,,3.7,AC,,,no_kwh
2025-09,Cantabria,,3.7,AC,,,empty
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,2.3,AC,,,no_kwh
2025-09,Cantabria,,3.7,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,50.0,DC,"0,45€/kWh - 0,39€/kWh 22kW AC",0.45,ok
2025-09,Cantabria,,50.0,DC,"0,45€/kWh - 0,39€/kWh 22kW AC",0.45,ok
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,,,empty
2025-09,Cantabria,,22.0,AC,"0,25€/kWh",0.25,ok
2025-09,Cantabria,,7.4,AC,"0,38€/kWh + parking fee",0.38,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,39€/kWh + parking fee",0.39,ok
2025-09,Cantabria,,7.4,AC,,,empty
2025-09,Cantabria,,7.4,AC,10€/day + 15€ parking,,no_kwh
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,22.0,AC,"0,42€/kWh DC - 0,38€/kWh AC",0.42,ok
2025-09,Cantabria,,50.0,DC,"0,42€/kWh DC - 0,38€/kWh AC",0.42,ok
2025-09,Cantabria,,22.0,AC,"0,40€/kWh ",0.4,ok
2025-09,Cantabria,,7.4,AC,,,empty
2025-09,Cantabria,,60.0,DC,"0,50€/kWh DC - 0,39€/kWh AC ",0.5,ok
2025-09,Cantabria,,7.4,AC,,,no_kwh
2025-09,Cantabria,,3.7,AC,,,no_kwh
2025-09,Cantabria,,7.4,AC,,,empty
2025-09,Cantabria,,7.4,AC,"0,20€/kWh 7,4kW AC",0.2,ok
2025-09,Cantabria,,22.0,AC,"0,40€/kWh + parking fee",0.4,ok
2025-09,Cantabria,,7.4,AC,"0,40€/kWh + parking fee",0.4,ok
2025-09,Cantabria,,22.0,AC,,,no_kwh
2025-09,Cantabria,,60.0,DC,"0,39€/kWh DC - 0,32€/kWh AC",0.39,ok
2025-09,Cantabria,,22.0,AC,"0,39€/kWh DC - 0,32€/kWh AC",0.39,ok
2025-09,Cantabria,,2.3,AC,,,no_kwh
2025-09,Cantabria,,60.0,DC,"0,50€/kWh DC - 0,39€/kWh AC + parking fee",0.5,ok
2025-09,Cantabria,,22.0,AC,"0,50€/kWh DC - 0,39€/kWh AC + parking fee",0.5,ok
2025-09,Cantabria,,7.0,AC,€0/kWh,,no_kwh
2025-09,Cantabria,,2.3,AC,€0/kWh,,no_kwh
2025-09,Cantabria,,2.7,AC,free,,free
2025-09,Cantabria,,100.0,DC,"0,54€/kWh - 0,39€/kWh 22kW AC",0.54,ok
2025-09,Cantabria,,22.0,AC,"0,54€/kWh - 0,39€/kWh 22kW AC",0.54,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,50.0,DC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,22.0,AC,"0,47€/kWh ",0.47,ok
2025-09,Cantabria,,180.0,DC,"0,55 €/kWh",0.55,ok
2025-09,Cantabria,,360.0,DC,"0,55 €/kWh",0.55,ok
2025-09,Cantabria,,360.0,DC,"0,55 €/kWh",0.55,ok
