month,provincia,band,eur_kWh,lat,lon,operator,power_kW
2025-05,Huesca,AC,0.25,41.60959972969863,0.6694055420704785,,11.0
2025-05,Huesca,AC,0.36,41.61560389554208,0.6672918696934858,,22.0
2025-05,Huesca,AC,0.36,41.61560389554208,0.6672918696934858,,22.0
2025-05,Huesca,DC,0.47,41.61074985247407,0.6629609752557144,,50.0
2025-05,Huesca,DC,0.47,41.61074985247407,0.6629609752557144,,50.0
2025-05,Huesca,DC,0.47,41.61074985247407,0.6629609752557144,,43.0
2025-05,Huesca,DC,0.59,41.62875950641734,0.6623808607105843,,150.0
2025-05,Huesca,AC,0.59,41.62875950641734,0.6623808607105843,,11.0
2025-05,Huesca,DC,0.58,41.62262363048271,0.6651809602809067,,150.0
2025-05,Huesca,DC,0.45,41.622221598105085,0.6649231693771753,,50.0
2025-05,Huesca,DC,0.45,41.622221598105085,0.6649231693771753,,50.0
2025-05,Huesca,AC,0.45,41.622221598105085,0.6649231693771753,,22.0
2025-05,Huesca,AC,0.39,41.64295067245982,0.6186909356455601,,22.0
2025-05,Huesca,DC,0.55,41.663918653063575,0.604925154250509,,180.0
2025-05,Huesca,DC,0.55,41.663918653063575,0.604925154250509,,50.0
2025-05,Huesca,DC,0.55,41.663918653063575,0.604925154250509,,50.0
2025-05,Huesca,AC,0.29,41.668339844210436,0.605547029005379,,22.0
2025-05,Huesca,DC,0.5,41.66467689527332,0.6073241731182861,,50.0
2025-05,Huesca,DC,0.5,41.66467689527332,0.6073241731182861,,50.0
2025-05,Huesca,DC,0.5,41.66467689527332,0.6073241731182861,,43.0
2025-05,Huesca,AC,0.29,41.66951317479891,0.6113296424331907,,22.0
2025-05,Huesca,AC,0.29,41.67334208832267,0.608244342106417,,22.0
2025-05,Huesca,AC,0.39,41.669530586802296,0.6045209542254781,,22.0
2025-05,Huesca,DC,0.54,41.67180206980004,0.6042075864054368,,180.0
2025-05,Huesca,AC,0.54,41.67180206980004,0.6042075864054368,,22.0
2025-05,Huesca,AC,0.3,41.69577804884992,0.6321931077739009,,7.4
2025-05,Huesca,DC,0.54,41.61765058525012,0.6813170997992302,,150.0
2025-05,Huesca,DC,0.54,41.61765058525012,0.6813170997992302,,60.0
2025-05,Huesca,AC,0.34,41.61143186256203,0.6806839670086902,,22.0
2025-05,Huesca,DC,0.54,41.71607350566791,0.7628837950579452,,100.0
2025-05,Huesca,AC,0.39,41.87174183054074,0.7194884366509768,,11.0
2025-05,Huesca,DC,0.49,41.81760760099789,0.729419391021338,,60.0
2025-05,Huesca,DC,0.5,41.8242123913123,0.5690996120754335,,50.0
2025-05,Huesca,DC,0.5,41.8242123913123,0.5690996120754335,,50.0
2025-05,Huesca,AC,0.5,41.8242123913123,0.5690996120754335,,22.0
2025-05,Huesca,DC,0.39,41.8411842074899,0.29980263833999743,,50.0
2025-05,Huesca,DC,0.39,41.8411842074899,0.29980263833999743,,50.0
2025-05,Huesca,DC,0.45,41.820376,0.319725,,150.0
2025-05,Huesca,DC,0.45,41.82782541090742,0.31118453239739097,,50.0
2025-05,Huesca,AC,0.45,41.82782541090742,0.31118453239739097,,22.0
2025-05,Huesca,DC,0.45,41.82782541090742,0.31118453239739097,,50.0
2025-05,Huesca,DC,0.5,41.653492391874266,0.3891323264657558,,50.0
2025-05,Huesca,AC,0.5,41.653492391874266,0.3891323264657558,,22.0
2025-05,Huesca,DC,0.5,41.653492391874266,0.3891323264657558,,50.0
2025-05,Huesca,DC,0.52,41.66571365718434,0.5251711257169234,,60.0
2025-05,Huesca,DC,0.52,41.66571365718434,0.5251711257169234,,60.0
2025-05,Huesca,AC,0.2,41.72910336313225,0.5430841022671302,,22.0
2025-05,Huesca,DC,0.47,41.733143388024075,0.5912484861869132,,50.0
2025-05,Huesca,DC,0.47,41.733143388024075,0.5912484861869132,,50.0
2025-05,Huesca,DC,0.47,41.733143388024075,0.5912484861869132,,43.0
2025-05,Huesca,DC,0.54,41.6676748725595,0.6000898152396985,,180.0
2025-05,Huesca,AC,0.54,41.6676748725595,0.6000898152396985,,22.0
2025-05,Huesca,DC,0.65,41.64978859186243,0.5636178467212858,,350.0
2025-05,Huesca,AC,0.45,41.6666097174257,0.5556598846956149,,22.0
2025-05,Huesca,DC,0.45,41.6666097174257,0.5556598846956149,,50.0
2025-05,Huesca,DC,0.45,41.6666097174257,0.5556598846956149,,50.0
2025-05,Huesca,DC,0.45,41.665949109232855,0.5578399398002603,,50.0
2025-05,Huesca,DC,0.45,41.665949109232855,0.5578399398002603,,50.0
2025-05,Huesca,DC,0.45,41.66755815706685,0.5525703378602884,,50.0
2025-05,Huesca,DC,0.45,41.66755815706685,0.5525703378602884,,50.0
2025-05,Huesca,AC,0.36,41.652369975051414,0.5514989447205494,,22.0
2025-05,Huesca,DC,0.5,41.63041768262073,0.5952923996012487,,50.0
2025-05,Huesca,DC,0.5,41.63041768262073,0.5952923996012487,,50.0
2025-05,Huesca,AC,0.5,41.63041768262073,0.5952923996012487,,22.0
2025-05,Huesca,AC,0.36,41.591245009082655,0.5841933452983312,,22.0
2025-05,Huesca,DC,0.54,41.575564880038684,0.516933983006794,,150.0
2025-05,Huesca,DC,0.35,41.57557301839091,0.5170469361402468,,50.0
2025-05,Huesca,DC,0.35,41.57557301839091,0.5170469361402468,,50.0
2025-05,Huesca,DC,0.35,41.57557301839091,0.5170469361402468,,43.0
2025-05,Huesca,DC,0.56,41.54448944281313,0.474046757286942,,100.0
2025-05,Huesca,DC,0.56,41.54448944281313,0.474046757286942,,50.0
2025-05,Huesca,AC,0.56,41.54448944281313,0.474046757286942,,22.0
2025-05,Huesca,DC,0.5,41.359109841898345,0.5137477906534968,,50.0
2025-05,Huesca,DC,0.5,41.359109841898345,0.5137477906534968,,50.0
2025-05,Huesca,AC,0.5,41.359109841898345,0.5137477906534968,,22.0
2025-05,Huesca,DC,0.54,41.48648491926892,0.38366038490414667,,50.0
2025-05,Huesca,DC,0.6,41.524873512427575,0.36760916501847873,,150.0
2025-05,Huesca,AC,0.25,41.5252376239834,0.337429907893096,,22.0
2025-05,Huesca,DC,0.6,41.51840210448228,0.039391714385971,,150.0
2025-05,Huesca,DC,0.6,41.51840210448228,0.039391714385971,,150.0
2025-05,Huesca,AC,0.6,41.51840210448228,0.039391714385971,,22.0
2025-05,Huesca,DC,0.6,41.51815148191389,0.04218782761728335,,150.0
2025-05,Huesca,DC,0.6,41.51815148191389,0.04218782761728335,,150.0
2025-05,Huesca,AC,0.6,41.51815148191389,0.04218782761728335,,22.0
2025-05,Huesca,DC,0.5,41.67213992493055,0.18796880322159382,,50.0
2025-05,Huesca,DC,0.5,41.67213992493055,0.18796880322159382,,43.0
2025-05,Huesca,DC,0.5,41.67213992493055,0.18796880322159382,,50.0
2025-05,Huesca,AC,0.25,41.8421065944292,0.2983595441473881,,22.0
2025-05,Huesca,AC,0.36,41.850187561370205,0.2931722220989741,,22.0
2025-05,Huesca,AC,0.39,41.85269415983666,0.2859227880246351,,22.0
2025-05,Huesca,DC,0.5,41.91096026033753,0.19670914620780877,,50.0
2025-05,Huesca,DC,0.5,41.91096026033753,0.19670914620780877,,43.0
2025-05,Huesca,DC,0.5,41.91096026033753,0.19670914620780877,,50.0
2025-05,Huesca,DC,0.42,42.033613,0.105229,,50.0
2025-05,Huesca,DC,0.42,42.033613,0.105229,,50.0
2025-05,Huesca,AC,0.42,42.033613,0.105229,,22.0
2025-05,Huesca,DC,0.45,42.00508372025439,0.13571102691503256,,60.0
2025-05,Huesca,AC,0.45,42.00508372025439,0.13571102691503256,,22.0
2025-05,Huesca,AC,0.25,42.00598713258546,0.14160017683025217,,22.0
2025-05,Huesca,AC,0.39,42.03467485814073,0.12780401217469262,,22.0
2025-05,Huesca,DC,0.54,42.031925719669886,0.11985073662953027,,100.0
2025-05,Huesca,DC,0.54,42.031925719669886,0.11985073662953027,,80.0
2025-05,Huesca,AC,0.54,42.031925719669886,0.11985073662953027,,22.0
2025-05,Huesca,DC,0.45,42.024961517241906,0.05320069238098313,,50.0
2025-05,Huesca,DC,0.45,42.024961517241906,0.05320069238098313,,50.0
2025-05,Huesca,DC,0.45,42.024961517241906,0.05320069238098313,,43.0
2025-05,Huesca,AC,0.4,42.172079820194284,0.023036698741520922,,22.0
2025-05,Huesca,DC,0.5,42.14119762309019,0.22514498660052595,,50.0
2025-05,Huesca,DC,0.5,42.14119762309019,0.22514498660052595,,50.0
2025-05,Huesca,AC,0.5,42.14119762309019,0.22514498660052595,,22.0
2025-05,Huesca,DC,0.5,41.95009031534792,0.15344221926864066,,50.0
2025-05,Huesca,DC,0.5,41.95009031534792,0.15344221926864066,,50.0
2025-05,Huesca,AC,0.5,41.95009031534792,0.15344221926864066,,22.0
2025-05,Huesca,AC,0.58,41.934767646391464,0.15939209549105726,,22.0
2025-05,Huesca,AC,0.4,41.92688235771533,0.16353744885026344,,22.0
2025-05,Huesca,DC,0.5,42.10119968354391,0.48553546482617094,,50.0
2025-05,Huesca,DC,0.5,42.10119968354391,0.48553546482617094,,50.0
2025-05,Huesca,AC,0.5,42.10119968354391,0.48553546482617094,,22.0
2025-05,Huesca,AC,0.39,42.291417572624425,0.5295706254592858,,22.0
2025-05,Huesca,AC,0.18,42.3995751946492,0.5306573503819436,,11.0
2025-05,Huesca,DC,0.45,42.53394523762003,0.506137235425058,,100.0
2025-05,Huesca,DC,0.4,42.51262383561556,0.4894271628002116,,100.0
2025-05,Huesca,DC,0.4,42.50329551308835,0.4760830932457907,,100.0
2025-05,Huesca,DC,0.49,42.408015393032116,0.394987058165043,,50.0
2025-05,Huesca,DC,0.49,42.408015393032116,0.394987058165043,,50.0
2025-05,Huesca,DC,0.49,42.408015393032116,0.394987058165043,,43.0
2025-05,Huesca,DC,0.5,42.44258071997095,0.0707934471365661,,50.0
2025-05,Huesca,DC,0.5,42.44258071997095,0.0707934471365661,,50.0
2025-05,Huesca,DC,0.5,42.44258071997095,0.0707934471365661,,43.0
2025-05,Huesca,AC,0.25,42.41853356029014,0.13550075413948548,,22.0
2025-05,Huesca,AC,0.25,42.41521761826539,0.13825023198603503,,22.0
2025-05,Huesca,AC,0.2,42.4137006340069,0.14792589226181,,22.0
2025-05,Huesca,AC,0.2,42.4137006340069,0.14792589226181,,2.3
2025-05,Huesca,DC,0.45,42.434583618400296,0.08695252643440199,,50.0
2025-05,Huesca,DC,0.45,42.434583618400296,0.08695252643440199,,50.0
2025-05,Huesca,AC,0.45,42.434583618400296,0.08695252643440199,,22.0
2025-05,Huesca,AC,0.3,42.65164709562484,0.1405216337617503,,4.6
2025-05,Huesca,DC,0.45,42.660675002604876,0.2093736979993821,,50.0
2025-05,Huesca,DC,0.45,42.660675002604876,0.2093736979993821,,50.0
2025-05,Huesca,DC,0.45,42.660675002604876,0.2093736979993821,,43.0
2025-05,Huesca,AC,0.25,42.58003871359628,0.3370421710994833,,22.0
2025-05,Huesca,AC,0.25,42.58003871359628,0.3370421710994833,,3.7
2025-05,Huesca,AC,0.26,42.5924498372859,0.510517505923417,,22.0
2025-05,Huesca,AC,0.45,42.60189443892011,0.521964598732211,,22.0
2025-05,Huesca,DC,0.45,42.60189443892011,0.521964598732211,,50.0
2025-05,Huesca,DC,0.45,42.60189443892011,0.521964598732211,,50.0
2025-05,Huesca,AC,0.27,42.60508506370442,0.5212209849480587,,22.0
2025-05,Huesca,DC,0.5,42.61231714932214,0.5271019974723288,,50.0
2025-05,Huesca,DC,0.5,42.61231714932214,0.5271019974723288,,50.0
2025-05,Huesca,AC,0.5,42.61231714932214,0.5271019974723288,,22.0
2025-05,Huesca,AC,0.5,42.61231714932214,0.5271019974723288,,22.0
2025-05,Huesca,AC,0.25,42.594487614961054,0.5408304338272956,,3.7
2025-05,Huesca,AC,0.25,42.594487614961054,0.5408304338272956,,11.0
2025-05,Huesca,DC,0.45,42.81366792051722,0.7121077185026934,,50.0
2025-05,Huesca,DC,0.45,42.81366792051722,0.7121077185026934,,50.0
2025-05,Huesca,AC,0.45,42.81366792051722,0.7121077185026934,,22.0
2025-05,Alacant,DC,0.45,38.86548232892707,-1.093509440145226,,100.0
2025-05,Alacant,AC,0.45,38.86548232892707,-1.093509440145226,,22.0
2025-05,Alacant,AC,0.38,38.870553548661775,-1.0923925142936923,,7.4
2025-05,Alacant,AC,0.25,38.70700036351448,-0.9830955557415564,,22.0
2025-05,Alacant,AC,0.21,38.78104548139689,-0.7827309452464988,,22.0
2025-05,Alacant,AC,0.21,38.78104548139689,-0.7827309452464988,,2.3
2025-05,Alacant,DC,0.54,38.83862883125565,-0.8551878363712433,,150.0
2025-05,Alacant,DC,0.54,38.83862883125565,-0.8551878363712433,,80.0
2025-05,Alacant,DC,0.47,38.87860320266472,-0.7541041068575396,,50.0
2025-05,Alacant,DC,0.47,38.87860320266472,-0.7541041068575396,,50.0
2025-05,Alacant,DC,0.47,38.87860320266472,-0.7541041068575396,,43.0
2025-05,Alacant,AC,0.39,38.82635256607796,-0.6116211777939498,,22.0
2025-05,Alacant,DC,0.39,38.82438629555975,-0.6027892150459593,,30.0
2025-05,Alacant,AC,0.39,38.82438629555975,-0.6027892150459593,,7.4
2025-05,Alacant,AC,0.25,38.820797839639994,-0.6032824486115658,,22.0
2025-05,Alacant,DC,0.47,38.818279750156705,-0.6052422075064499,,50.0
2025-05,Alacant,DC,0.47,38.818279750156705,-0.6052422075064499,,50.0
2025-05,Alacant,DC,0.47,38.818279750156705,-0.6052422075064499,,43.0
2025-05,Alacant,DC,0.39,38.8093045349801,-0.609188137418637,,25.0
2025-05,Alacant,DC,0.39,38.8093045349801,-0.609188137418637,,25.0
2025-05,Alacant,DC,0.39,38.8093045349801,-0.609188137418637,,25.0
2025-05,Alacant,DC,0.45,38.720734789275326,-0.6702006875866573,,50.0
2025-05,Alacant,DC,0.45,38.720734789275326,-0.6702006875866573,,50.0
2025-05,Alacant,DC,0.45,38.71906320881729,-0.6606864873958784,,50.0
2025-05,Alacant,AC,0.45,38.71906320881729,-0.6606864873958784,,22.0
2025-05,Alacant,AC,0.25,38.716300513480604,-0.46167815878635565,,11.0
2025-05,Alacant,AC,0.26,38.71792429924852,-0.4563619465799036,,22.0
2025-05,Alacant,AC,0.38,38.7251274917987,-0.4511681261696481,,22.0
2025-05,Alacant,AC,0.25,38.70917867578103,-0.46249778545788445,,22.0
2025-05,Alacant,DC,0.45,38.71176397094351,-0.46593543044912167,,50.0
2025-05,Alacant,DC,0.45,38.71176397094351,-0.46593543044912167,,50.0
2025-05,Alacant,AC,0.45,38.71176397094351,-0.46593543044912167,,22.0
2025-05,Alacant,DC,0.47,38.7089018653659,-0.47238755326497994,,50.0
2025-05,Alacant,DC,0.47,38.7089018653659,-0.47238755326497994,,43.0
2025-05,Alacant,DC,0.47,38.7089018653659,-0.47238755326497994,,50.0
2025-05,Alacant,DC,0.45,38.70895833345406,-0.47171319553351054,,120.0
2025-05,Alacant,AC,0.45,38.70895833345406,-0.47171319553351054,,22.0
2025-05,Alacant,AC,0.3,38.697575162488334,-0.4725767341142273,,7.4
2025-05,Alacant,AC,0.33,38.70281906547791,-0.4781368424980883,,22.0
2025-05,Alacant,DC,0.45,38.70085426204113,-0.4787276211935705,,30.0
2025-05,Alacant,AC,0.45,38.70085426204113,-0.4787276211935705,,22.0
2025-05,Alacant,DC,0.6,38.69742396137963,-0.4805064045110612,,80.0
2025-05,Alacant,DC,0.6,38.69742396137963,-0.4805064045110612,,50.0
2025-05,Alacant,AC,0.6,38.69742396137963,-0.4805064045110612,,7.4
2025-05,Alacant,AC,0.25,38.69747861352235,-0.4836585812611247,,22.0
2025-05,Alacant,AC,0.39,38.69343835944622,-0.48607826863309356,,7.4
2025-05,Alacant,DC,0.39,38.69343835944622,-0.48607826863309356,,30.0
2025-05,Alacant,DC,0.45,38.686658486257556,-0.47616203739153207,,100.0
2025-05,Alacant,AC,0.45,38.686658486257556,-0.47616203739153207,,22.0
2025-05,Alacant,AC,0.25,38.68474700414376,-0.4720036819124971,,22.0
2025-05,Alacant,DC,0.3,38.68374609623598,-0.4712732982528678,,60.0
2025-05,Alacant,AC,0.32,38.67574148210426,-0.33057277348052594,,22.0
2025-05,Alacant,AC,0.52,38.771865394784754,-0.4241622536911791,,7.0
2025-05,Alacant,AC,0.52,38.771865394784754,-0.4241622536911791,,2.3
2025-05,Alacant,DC,0.2,38.748568849296845,-0.4397562827226693,,60.0
2025-05,Alacant,DC,0.47,38.7385725576525,-0.43955444201830574,,50.0
2025-05,Alacant,DC,0.47,38.7385725576525,-0.43955444201830574,,50.0
2025-05,Alacant,DC,0.47,38.7385725576525,-0.43955444201830574,,43.0
2025-05,Alacant,DC,0.45,38.78152595032907,-0.43080544061785986,,50.0
2025-05,Alacant,DC,0.45,38.78152595032907,-0.43080544061785986,,43.0
2025-05,Alacant,DC,0.45,38.78152595032907,-0.43080544061785986,,50.0
2025-05,Alacant,DC,0.45,38.840925402933635,-0.521537789142485,,100.0
2025-05,Alacant,AC,0.45,38.840925402933635,-0.521537789142485,,22.0
2025-05,Alacant,DC,0.5,38.8302988772982,-0.575772864279205,,90.0
2025-05,Alacant,DC,0.5,38.8302988772982,-0.575772864279205,,30.0
2025-05,Alacant,DC,0.5,38.8302988772982,-0.575772864279205,,30.0
2025-05,Alacant,DC,0.5,38.8302988772982,-0.575772864279205,,30.0
2025-05,Alacant,AC,0.25,38.82641279458906,-0.591490877451406,,22.0
2025-05,Alacant,DC,0.45,38.82643252653932,-0.5908594724294858,,50.0
2025-05,Alacant,DC,0.45,38.82643252653932,-0.5908594724294858,,50.0
2025-05,Alacant,DC,0.47,38.8267649328547,-0.5879132111061551,,50.0
2025-05,Alacant,DC,0.47,38.8267649328547,-0.5879132111061551,,50.0
2025-05,Alacant,DC,0.47,38.8267649328547,-0.5879132111061551,,43.0
2025-05,Alacant,DC,0.47,38.86096336700601,-0.5846522185202616,,180.0
2025-05,Alacant,AC,0.47,38.86096336700601,-0.5846522185202616,,14.0
2025-05,Alacant,AC,0.38,38.822748414496715,-0.041886774385147874,,22.0
2025-05,Alacant,AC,0.25,38.847310107930355,-0.11645640139659008,,22.0
2025-05,Alacant,AC,0.38,38.82156818053437,-0.2610003343770586,,22.0
2025-05,Alacant,AC,0.38,38.82125432346933,-0.22149788610397536,,22.0
2025-05,Alacant,AC,0.25,38.88825145016767,-0.20819728789305714,,22.0
2025-05,Alacant,AC,0.39,38.74889738089797,-0.29062225261031926,,22.0
2025-05,Alacant,AC,0.39,38.67964605065464,-0.20456903511114888,,22.0
2025-05,Alacant,AC,0.39,38.67580787462836,-0.19930709703135108,,22.0
2025-05,Alacant,AC,0.17,38.682366557167455,-0.2169028566667066,,22.0
2025-05,Alacant,AC,0.39,38.7752716989354,-0.1299467537170358,,7.4
2025-05,Alacant,DC,0.45,38.75192879842203,-0.04215216872850647,,60.0
2025-05,Alacant,AC,0.38,38.82020180596683,-0.04350166155447255,,22.0
2025-05,Alacant,DC,0.45,38.73964809349141,-0.00853571651308016,,90.0
2025-05,Alacant,DC,0.45,38.61639594536223,-0.03244715634662043,,50.0
2025-05,Alacant,DC,0.45,38.61639594536223,-0.03244715634662043,,50.0
2025-05,Alacant,AC,0.25,38.61527336209423,-0.033234134178087515,,22.0
2025-05,Alacant,AC,0.39,38.63084543328017,-0.0016080053130735905,,22.0
2025-05,Alacant,AC,0.25,38.603564920046836,-0.04759564690289153,,22.0
2025-05,Alacant,AC,0.4,38.58569326565299,-0.0649071976928326,,22.0
2025-05,Alacant,AC,0.35,38.57434586301002,-0.0744762898539193,,22.0
2025-05,Alacant,AC,0.45,38.5909341526596,-0.058313886770179124,,22.0
2025-05,Alacant,AC,0.39,38.63422624908577,-0.03747125821894315,,22.0
2025-05,Alacant,AC,0.45,38.64845324615999,-0.11930293397847436,,3.0
2025-05,Alacant,AC,0.3,38.62291701652339,-0.13089988311833167,,7.4
2025-05,Alacant,AC,0.3,38.622475390964496,-0.1311144486012097,,7.4
2025-05,Alacant,DC,0.3,38.6056488717843,-0.12941125425786026,,60.0
2025-05,Alacant,AC,0.25,38.60882659486154,-0.12831568760040568,,22.0
2025-05,Alacant,DC,0.45,38.581056589883076,-0.12832405847396444,,60.0
2025-05,Alacant,AC,0.39,38.58144957842117,-0.12599925379666388,,22.0
2025-05,Alacant,DC,0.59,38.5712316563029,-0.0966425086003255,,150.0
2025-05,Alacant,AC,0.39,38.57710458414897,-0.09584810833192137,,22.0
2025-05,Alacant,DC,0.3,38.58210498859657,-0.10618387839645038,,60.0
2025-05,Alacant,AC,0.25,38.57235917171113,-0.07606260418322108,,22.0
2025-05,Alacant,DC,0.59,38.54305618591806,-0.1023202184709362,,150.0
2025-05,Alacant,AC,0.39,38.534379311791895,-0.10994566001650696,,22.0
2025-05,Alacant,AC,0.4,38.53534673294351,-0.1082445976421127,,22.0
2025-05,Alacant,DC,0.45,38.54249799742519,-0.10324017666403051,,50.0
2025-05,Alacant,DC,0.45,38.54249799742519,-0.10324017666403051,,50.0
2025-05,Alacant,DC,0.45,38.54249799742519,-0.10324017666403051,,43.0
2025-05,Alacant,AC,0.45,38.54249799742519,-0.10324017666403051,,22.0
2025-05,Alacant,AC,0.2,38.54785119133024,-0.1104485549740275,,22.0
2025-05,Alacant,AC,0.2,38.55110060773157,-0.09640273053082637,,22.0
2025-05,Alacant,AC,0.25,38.55540379686249,-0.09770884271586056,,22.0
2025-05,Alacant,DC,0.47,38.55910082815589,-0.1349089442984166,,50.0
2025-05,Alacant,DC,0.47,38.55910082815589,-0.1349089442984166,,50.0
2025-05,Alacant,DC,0.47,38.55910082815589,-0.1349089442984166,,43.0
2025-05,Alacant,AC,0.38,38.55820466930493,-0.14789206217358242,,22.0
2025-05,Alacant,AC,0.39,38.54144236194591,-0.13377983095799095,,22.0
2025-05,Alacant,AC,0.41,38.53757752365823,-0.13851584065727707,,22.0
2025-05,Alacant,AC,0.39,38.53700799653271,-0.13155995795636954,,22.0
2025-05,Alacant,DC,0.45,38.539034206194856,-0.12958241645958424,,50.0
2025-05,Alacant,DC,0.45,38.539034206194856,-0.12958241645958424,,50.0
2025-05,Alacant,AC,0.45,38.539034206194856,-0.12958241645958424,,22.0
2025-05,Alacant,AC,0.47,38.537590821083626,-0.12674761032911874,,11.0
2025-05,Alacant,AC,0.25,38.542248940755826,-0.1276749407186344,,22.0
2025-05,Alacant,AC,0.25,38.54156219637866,-0.12767534307317874,,22.0
2025-05,Alacant,AC,0.4,38.54395245122086,-0.13038266974888302,,7.0
2025-05,Alacant,AC,0.4,38.54395245122086,-0.13038266974888302,,22.0
2025-05,Alacant,DC,0.45,38.544929027999956,-0.1281692918250883,,100.0
2025-05,Alacant,AC,0.45,38.544929027999956,-0.1281692918250883,,22.0
2025-05,Alacant,AC,0.4,38.542723649716066,-0.12481394675330648,,22.0
2025-05,Alacant,AC,0.35,38.539333062716764,-0.12496346269836067,,22.0
2025-05,Alacant,DC,0.45,38.54303190528307,-0.12012682584668255,,50.0
2025-05,Alacant,DC,0.45,38.54303190528307,-0.12012682584668255,,50.0
2025-05,Alacant,DC,0.45,38.54303190528307,-0.12012682584668255,,43.0
2025-05,Alacant,AC,0.35,38.53541713196094,-0.11661621143366574,,22.0
2025-05,Alacant,AC,0.25,38.51105537925727,-0.22848939219355202,,22.0
2025-05,Alacant,AC,0.35,38.50813544663714,-0.23229972339436245,,7.4
2025-05,Alacant,DC,0.49,38.51141009606849,-0.232770522906236,,50.0
2025-05,Alacant,DC,0.45,38.51220682907825,-0.23253578248738904,,50.0
2025-05,Alacant,DC,0.45,38.51220682907825,-0.23253578248738904,,50.0
2025-05,Alacant,DC,0.45,38.51220682907825,-0.23253578248738904,,43.0
2025-05,Alacant,DC,0.3,38.515649099091206,-0.23483620357137625,,60.0
2025-05,Alacant,AC,0.25,38.50144125832759,-0.24565975036043142,,22.0
2025-05,Alacant,DC,0.45,38.50357787370001,-0.23680133019627192,,60.0
2025-05,Alacant,AC,0.45,38.50357787370001,-0.23680133019627192,,22.0
2025-05,Alacant,AC,0.39,38.517889749466946,-0.22278250827935153,,22.0
2025-05,Alacant,AC,0.4,38.522808032328925,-0.19546756602801452,,22.0
2025-05,Alacant,AC,0.25,38.5361369816479,-0.17824813275936435,,22.0
2025-05,Alacant,DC,0.39,38.53732372558375,-0.17860296165122236,,100.0
2025-05,Alacant,DC,0.39,38.53732372558375,-0.17860296165122236,,50.0
2025-05,Alacant,AC,0.39,38.53732372558375,-0.17860296165122236,,22.0
2025-05,Alacant,DC,0.45,38.53646889705914,-0.17943864041490087,,50.0
2025-05,Alacant,DC,0.45,38.53646889705914,-0.17943864041490087,,50.0
2025-05,Alacant,DC,0.45,38.53646889705914,-0.17943864041490087,,43.0
2025-05,Alacant,DC,0.6,38.5373211868627,-0.17985144172047285,,120.0
2025-05,Alacant,DC,0.6,38.5373211868627,-0.17985144172047285,,50.0
2025-05,Alacant,AC,0.6,38.5373211868627,-0.17985144172047285,,22.0
2025-05,Alacant,AC,0.39,38.53656597221806,-0.18036068144306228,,22.0
2025-05,Alacant,AC,0.39,38.539064540038595,-0.17734894195928064,,22.0
2025-05,Alacant,DC,0.47,38.53858622731113,-0.17283126119673398,,43.0
2025-05,Alacant,DC,0.47,38.53858622731113,-0.17283126119673398,,50.0
2025-05,Alacant,DC,0.47,38.53858622731113,-0.17283126119673398,,50.0
2025-05,Alacant,AC,0.4,38.53442052410597,-0.16995774659343965,,22.0
2025-05,Alacant,DC,0.6,38.534754722545756,-0.16948834261754087,,150.0
2025-05,Alacant,AC,0.3,38.533182205334526,-0.17213654887495977,,22.0
2025-05,Alacant,DC,0.54,38.53439714888043,-0.17187752706308856,,120.0
2025-05,Alacant,AC,0.54,38.53439714888043,-0.17187752706308856,,22.0
2025-05,Alacant,DC,0.45,38.53444709352999,-0.1723840437441595,,50.0
2025-05,Alacant,DC,0.45,38.53444709352999,-0.1723840437441595,,50.0
2025-05,Alacant,AC,0.39,38.534843177501955,-0.17320374631140112,,7.4
2025-05,Alacant,DC,0.45,38.53408828222038,-0.17331187309346774,,50.0
2025-05,Alacant,DC,0.45,38.53408828222038,-0.17331187309346774,,50.0
2025-05,Alacant,DC,0.45,38.53183352478882,-0.17423919660359388,,50.0
2025-05,Alacant,DC,0.45,38.53183352478882,-0.17423919660359388,,50.0
2025-05,Alacant,AC,0.39,38.531954180262204,-0.17637932602883666,,22.0
2025-05,Alacant,DC,0.5,38.53112464635868,-0.1718812517905235,,50.0
2025-05,Alacant,DC,0.5,38.53112464635868,-0.1718812517905235,,50.0
2025-05,Alacant,AC,0.5,38.53112464635868,-0.1718812517905235,,22.0
2025-05,Alacant,AC,0.25,38.53222499863011,-0.16595066506260991,,22.0
2025-05,Alacant,DC,0.45,38.5353996493005,-0.15504445955684787,,50.0
2025-05,Alacant,DC,0.45,38.5353996493005,-0.15504445955684787,,50.0
2025-05,Alacant,DC,0.45,38.5353996493005,-0.15504445955684787,,43.0
2025-05,Alacant,AC,0.39,38.55649470053018,-0.1670241193891684,,22.0
2025-05,Alacant,AC,0.39,38.55876757616028,-0.15791769296529878,,22.0
2025-05,Alacant,AC,0.5,38.55311004190983,-0.1706442772367609,,22.0
2025-05,Alacant,DC,0.65,38.53472341737276,-0.20462977565361484,,350.0
2025-05,Alacant,DC,0.65,38.535849,-0.203861,,350.0
2025-05,Alacant,AC,0.24,38.568018840933064,-0.20963970290927136,,22.0
2025-05,Alacant,AC,0.27,38.568989193745125,-0.21119125760355928,,22.0
2025-05,Alacant,AC,0.39,38.485475115669146,-0.41607860095700744,,22.0
2025-05,Alacant,DC,0.45,38.618979084974654,-0.5850140726979589,,50.0
2025-05,Alacant,DC,0.45,38.618979084974654,-0.5850140726979589,,50.0
